borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,debt_service_ratio,loan_status,credit_score
B00115,NULL,NULL,1.12260000,0.70650000,1671.73336667,1727.59716667,1589.86643333,13.22100000,17.01300000,34.46400000,30.67200000,1.20340000,0.80060000,0.59773333,0.05480000,8736054.762482738,NULL,NULL,623
B00116,NULL,1.5194,0.90186667,0.71170000,45.75493333,47.99420000,45.27746667,17.00700000,14.63400000,20.00400000,22.37700000,0.36076667,3.41980000,0.40060000,0.06520000,78568179.31921448,0.00211111,Active,647
B00117,NULL,0.7685,1.43503333,1.02850000,43.20313333,46.05526667,38.56066667,16.34400000,17.17200000,24.07200000,23.24400000,0.72913333,1.37506667,0.31296667,0.04626667,8329849.582717105,0.00408889,Default,645
B00118,NULL,NULL,1.21320000,0.88516667,1012.54553333,1048.37593333,974.15176667,10.59600000,14.28000000,32.72700000,29.04300000,0.54693333,0.87670000,0.56680000,0.00000000,173335670.98671934,NULL,NULL,764
B00119,NULL,1.0127,1.36806667,0.92323333,21.12356667,22.08393333,19.02326667,12.87300000,9.72000000,22.65600000,25.80900000,0.67026667,1.14163333,0.43836667,0.04360000,536053959.1296842,0.00110000,Active,819
B00120,NULL,NULL,1.39066667,0.91630000,399.28570000,422.32020000,561.14690000,14.47200000,16.75800000,25.17600000,22.89000000,0.82820000,0.76760000,0.34543333,0.17260000,157523280.56929004,NULL,NULL,622
B00121,NULL,1.2716,1.75666667,1.33093333,7.55980000,7.92590000,7.27360000,15.11100000,12.48600000,24.67800000,27.30300000,0.43240000,0.49796667,0.41523333,0.04550000,16687718.653630108,0.00374444,Active,653
B00122,NULL,0.8664,1.36063333,0.94956667,11.93450000,7.78536667,10.99016667,15.85500000,20.66100000,27.45600000,22.65000000,1.13363333,0.50426667,0.42713333,0.04850000,8348141.798844998,0.00342222,Active,678
B00123,NULL,NULL,1.21140000,0.79026667,11.64150000,12.13116667,11.11713333,12.61200000,18.52500000,21.48000000,15.56700000,0.72996667,0.90490000,0.47870000,0.08653333,36451052.64659698,0.00046667,"Past due",656
B00124,NULL,NULL,0.32796667,0.16410000,670.42886667,703.64323333,611.79070000,9.84300000,14.77500000,35.44200000,30.51000000,0.09070000,4.33630000,0.40566667,0.16355000,507767005.443041,NULL,NULL,665
B00125,NULL,0.8934,1.19930000,0.91173333,72.66650000,75.44376667,70.82190000,15.58500000,18.27000000,23.37000000,20.68500000,0.55910000,1.20550000,0.50183333,0.34210000,22374503.167598404,0.00696667,Paid,655
B00126,NULL,1.2017,1.15140000,0.80756667,40.53973333,42.43696667,39.04686667,13.90800000,17.05200000,32.13900000,28.99500000,0.34430000,2.17606667,0.43230000,0.27660000,91582738.71982348,0.00230000,Active,534
B00127,NULL,NULL,1.07616667,0.59356667,19.17993333,20.26916667,19.05770000,11.48100000,19.42500000,20.33100000,12.38700000,0.26293333,1.33833333,0.34366667,0.19986667,123165496.68810989,0.00143333,Active,607
B00128,NULL,0.5429,1.36876667,0.88953333,16.07006667,16.60936667,14.67943333,19.49700000,15.85800000,30.66600000,34.30500000,0.43900000,0.96776667,0.59830000,0.06536667,23400763.801458724,0.00166667,Active,593
B00129,NULL,NULL,2.04153333,1.75813333,604.43680000,646.54023333,555.30810000,11.85600000,15.72000000,25.61700000,21.75300000,0.72753333,0.54696667,0.28826667,0.14320000,127202739.10826093,NULL,NULL,609
B00130,NULL,0.5887,1.38043333,0.84773333,15.34483333,16.08936667,14.64843333,13.25700000,21.29700000,25.49100000,17.45100000,0.42730000,0.86090000,0.41156667,0.11910000,3503839.0609274562,0.00618889,Active,631
B00131,NULL,NULL,1.28700000,0.77330000,1219.81943333,1261.07280000,1169.80066667,13.54200000,15.78300000,25.17900000,22.93800000,0.75966667,0.69583333,0.59740000,0.05300000,27014313.57502245,NULL,NULL,777
B00132,NULL,0.7261,1.28243333,0.69140000,1.36706667,1.43833333,4.13390000,15.79200000,19.14900000,19.46400000,16.10700000,0.26523333,0.33510000,0.33513333,0.08130000,133870121.45706487,0.01306667,Active,797
B00133,NULL,0.8058,0.97410000,0.77030000,88.99503333,92.85450000,86.27820000,9.30300000,12.25800000,27.69300000,24.73800000,0.29836667,3.68016667,0.45103333,0.52083333,113784887.76289158,0.00663333,Active,684
B00134,NULL,0.5986,2.04163333,1.13783333,11.80770000,12.34960000,11.52900000,12.10200000,15.05400000,26.56800000,23.61600000,0.87540000,0.37020000,0.43160000,0.04483333,81455622.28182797,0.00306667,Active,684
B00135,NULL,NULL,1.81510000,1.16736667,11.73186667,6.69716667,9.70390000,9.61200000,14.41500000,26.88600000,22.08300000,0.78903333,0.46046667,0.33246667,0.09293333,5241649.154010818,0.00473333,Active,642
B00136,NULL,NULL,3.07766667,2.06856667,526.44750000,562.72966667,458.02870000,12.48000000,15.57300000,25.14600000,22.05300000,1.04166667,0.39560000,0.29650000,0.10140000,239864518.15447965,NULL,NULL,728
B00137,NULL,1.7135,1.14460000,0.92860000,17.48056667,18.05246667,16.65596667,15.51300000,12.95100000,23.94300000,26.50500000,1.10946667,0.77946667,0.61386667,0.09000000,19014220.54831726,0.00286667,Active,689
B00138,NULL,1.2803,0.67766667,0.40630000,61.42276667,64.18200000,56.94116667,14.90100000,17.71800000,22.15800000,19.34100000,0.37056667,3.74056667,0.43960000,0.20206667,9151621.734734254,0.00870000,Active,768
B00139,NULL,NULL,1.16556667,0.61730000,775.71073333,807.51393333,725.93466667,12.27900000,16.86300000,24.55200000,19.96800000,0.48633333,0.82493333,0.48806667,0.13386667,2229964.7383154584,NULL,NULL,698
B00140,NULL,1.2171,1.10670000,0.79450000,17.32066667,15.95583333,15.85510000,14.03400000,8.56500000,27.89100000,33.36000000,0.38133333,1.53676667,0.34080000,0.15270000,295076078.83626264,0.00160000,Active,583
B00141,NULL,NULL,0.50460000,0.34800000,943.63496667,975.65536667,888.21433333,10.88400000,20.24400000,32.59200000,23.23200000,0.28723333,4.54726667,0.58936667,0.50150000,691534925.0648117,NULL,NULL,631
B00142,NULL,NULL,1.54456667,0.98920000,11.38063333,11.95450000,10.38773333,17.15100000,12.72000000,14.01000000,18.44100000,0.38473333,0.79880000,0.40063333,0.03880000,169300133.75268084,0.00300000,Active,636
B00143,-4.9286,NULL,2.59990000,1.88393333,5.95870000,6.36593333,5.72456667,15.38700000,13.58400000,31.35900000,33.16200000,0.70970000,0.38486667,0.28893333,0.05390000,4167845.6530690216,0.00160000,Active,596
B00144,NULL,2.2244,0.74263333,0.65283333,107.24223333,18.88810000,98.75750000,11.56200000,14.14200000,11.53800000,8.95800000,0.33993333,5.20723333,0.32236667,0.71553333,55312082.42710472,0.00326667,"Past due",658
B00145,-5.0302,0.2341,1.73330000,1.04606667,13.56833333,14.37953333,12.68243333,11.66400000,17.92200000,20.51700000,14.25900000,1.26293333,0.60170000,0.33810000,0.14630000,393469916.5185243,0.00742222,Active,716
B00145,-5.060499999999999,0.2341,1.73330000,1.04606667,13.56833333,14.37953333,12.68243333,11.66400000,17.92200000,20.51700000,14.25900000,1.26293333,0.60170000,0.33810000,0.14630000,393469916.5185243,0.00742222,Active,716
B00145,-5.0455,0.2341,1.73330000,1.04606667,13.56833333,14.37953333,12.68243333,11.66400000,17.92200000,20.51700000,14.25900000,1.26293333,0.60170000,0.33810000,0.14630000,393469916.5185243,0.00742222,Active,716
B00146,NULL,NULL,2.50400000,1.36990000,492.16010000,521.18430000,473.58836667,13.18500000,23.58600000,14.25600000,3.85500000,1.05393333,0.44593333,0.34100000,0.07066667,89925266.220809,NULL,NULL,744
B00147,NULL,1.3805,1.23366667,0.94556667,24.03346667,19.74350000,23.07916667,12.37800000,13.11900000,19.78800000,19.04700000,1.17096667,1.32916667,0.43410000,0.19923333,11705727.93930601,0.00378333,Paid,742
B00148,NULL,0.8908,1.36620000,0.85710000,15.65010000,16.56246667,14.13563333,16.18500000,20.96700000,33.68400000,28.90200000,0.73910000,0.76530000,0.34323333,0.11800000,63444287.4230884,0.00196667,Active,685
B00149,NULL,1.8315,1.51563333,0.83366667,10.50703333,10.98150000,9.77560000,9.68400000,9.68400000,20.79300000,20.79300000,0.95373333,0.85353333,0.43880000,0.16690000,15197984.599422691,0.00170000,Paid,813
B00150,NULL,NULL,0.88353333,0.63653333,9.37440000,9.87400000,13.11580000,12.91200000,22.49400000,24.82500000,15.24300000,0.17730000,0.94330000,0.37156667,0.01455000,51171611.749479815,0.00596667,Active,625
B00151,NULL,NULL,1.06160000,0.71886667,14.37716667,12.01470000,13.25620000,8.70000000,16.74600000,22.25400000,14.20800000,0.29360000,1.23046667,0.46996667,0.13486667,1309006.8808659213,0.00633333,Active,630
B00152,NULL,1.0487,0.73606667,0.45223333,33.07230000,34.22890000,31.21170000,7.04700000,16.68900000,25.13400000,15.49200000,0.48340000,1.10766667,0.57260000,0.07663333,5246604.413810357,0.00486667,Active,659
B00153,NULL,0.9100,1.06773333,0.67320000,20.03663333,20.85530000,18.85913333,11.23500000,22.75200000,28.13400000,16.61700000,0.40763333,0.97136667,0.49533333,0.07483333,57015835.28351773,0.00920000,Active,720
B00154,NULL,NULL,0.64236667,0.39280000,29.00393333,29.98883333,27.54533333,8.34300000,16.76400000,17.75100000,9.33000000,0.39763333,2.19740000,0.59256667,0.20416667,234187330.06760448,0.00183333,Active,700
B00155,NULL,1.6567,2.19166667,1.53566667,7.56010000,7.91963333,7.00883333,17.73900000,16.64100000,28.75200000,29.85000000,1.41913333,0.40996667,0.41806667,0.07443333,53343755.88241354,0.00150000,Active,743
B00156,NULL,0.8642,0.86293333,0.35173333,39.51756667,40.80800000,36.96070000,11.59500000,10.09800000,13.08300000,14.58000000,0.68956667,1.83176667,0.59286667,0.01630000,310551488.5464741,0.00175833,"Past due",658
B00157,NULL,NULL,2.27906667,1.39066667,687.08363333,725.77366667,658.78100000,18.37200000,16.96500000,17.37900000,18.78600000,1.04580000,0.62776667,0.35043333,0.14040000,38015005.650523655,NULL,NULL,734
B00158,-5.1266,0.8164,2.32726667,1.62786667,5.77280000,6.07353333,5.55783333,13.05600000,12.48600000,30.15000000,30.72000000,1.01013333,0.41760000,0.38193333,0.11916667,28819734.020764913,0.00203333,Active,651
B00159,NULL,NULL,0.78840000,0.41160000,1022.87220000,1070.80010000,934.98173333,16.23000000,13.76700000,31.85400000,34.31700000,0.16746667,5.86426667,0.42440000,1.10080000,25114749.102272343,NULL,NULL,674
B00160,-5.151,1.2921,1.20080000,0.68280000,16.81166667,17.64456667,15.32886667,11.85900000,21.11700000,13.19700000,3.93900000,0.34613333,0.94533333,0.40513333,0.15976667,1850048517.8169363,0.00336667,Active,545
B00161,NULL,0.9755,2.45573333,1.67046667,4.71220000,4.92356667,4.49776667,11.57700000,15.09600000,30.81600000,27.29700000,1.07736667,0.39043333,0.44376667,0.02533333,47063863.80654659,0.00093333,Active,755
B00162,NULL,1.0116,2.78043333,1.69896667,6.39746667,6.77613333,5.39246667,14.68800000,19.31400000,39.45300000,34.82700000,0.93976667,0.39396667,0.33806667,0.04676667,40761053.27973134,0.00165000,Active,655
B00163,NULL,0.7374,1.82656667,0.96676667,6.75386667,7.04383333,6.26830000,16.21200000,10.45200000,33.19500000,38.95500000,1.04116667,0.65733333,0.46536667,0.04430000,7074227.677169454,0.00117778,Active,661
B00164,NULL,0.9902,2.44486667,1.63380000,5.04590000,5.25346667,4.70633333,16.60800000,12.28800000,26.97000000,31.29000000,0.87646667,0.40350000,0.48476667,0.01706667,82334958.36430857,0.00206667,Active,698
B00165,NULL,NULL,1.10823333,0.70960000,739.83696667,779.64340000,694.62260000,10.64400000,18.31800000,26.01600000,18.34200000,0.31083333,1.08986667,0.35986667,0.14840000,96375953.34262739,NULL,NULL,732
B00166,NULL,NULL,1.07936667,0.53196667,18.80823333,15.99750000,17.07916667,11.59500000,17.67000000,30.40200000,24.32700000,0.47566667,1.10590000,0.38120000,0.17760000,24089133.52008279,0.00358333,"Past due",703
B00167,-4.7273,1.4044,0.75213333,0.44616667,24.62180000,25.42820000,23.74943333,15.31500000,11.43000000,25.64700000,29.53200000,0.23826667,1.33663333,0.60886667,0.15940000,42316286.811800756,0.00307778,Active,800
B00167,-4.7653,1.4044,0.75213333,0.44616667,24.62180000,25.42820000,23.74943333,15.31500000,11.43000000,25.64700000,29.53200000,0.23826667,1.33663333,0.60886667,0.15940000,42316286.811800756,0.00307778,Active,800
B00167,-4.7283,1.4044,0.75213333,0.44616667,24.62180000,25.42820000,23.74943333,15.31500000,11.43000000,25.64700000,29.53200000,0.23826667,1.33663333,0.60886667,0.15940000,42316286.811800756,0.00307778,Active,800
B00168,NULL,0.9114,2.44900000,1.37333333,6.17913333,6.52626667,5.42616667,12.56400000,13.76700000,16.26300000,15.06000000,0.58833333,0.50700000,0.35470000,0.10766667,82257581.29814564,0.00356667,Active,645
B00169,NULL,1.1729,1.81760000,1.34520000,12.47123333,12.97180000,12.06370000,11.71800000,13.77000000,35.26800000,33.21600000,3.25500000,0.93060000,0.50613333,0.14256667,20340060.175913572,0.00073333,Active,588
B00170,NULL,1.3416,1.52470000,1.12846667,20.94870000,21.99903333,18.83626667,11.01300000,17.29500000,24.82500000,18.54300000,1.40743333,1.59430000,0.40073333,0.04150000,66397460.02846769,0.00337500,Paid,641
B00171,NULL,1.3975,1.67130000,1.21176667,3.63813333,3.88243333,4.96285000,7.64100000,16.01100000,15.63300000,7.26300000,0.31463333,0.49775000,0.32953333,0.04955000,43367484.41109309,0.00225000,Paid,674
B00172,NULL,NULL,1.47263333,0.95213333,464.91263333,494.12193333,430.32360000,12.64200000,12.49800000,30.54000000,30.68400000,0.25420000,1.19826667,0.31410000,0.27860000,12989221.570980264,NULL,NULL,785
B00173,NULL,0.9902,0.56350000,0.27346667,16.75856667,17.70240000,21.69945000,18.11100000,13.80900000,31.40400000,35.70600000,0.13816667,2.53065000,0.35473333,0.73085000,222550256.72280812,0.00540000,Active,693
B00174,NULL,1.4982,0.85100000,0.69123333,13.45426667,14.28386667,17.49900000,16.91700000,15.41400000,8.55900000,10.06200000,0.37186667,0.97785000,0.34366667,0.05440000,72042428.55179407,0.00453333,Active,719
B00175,-5.2547,1.1120,1.80416667,0.94906667,4.85026667,5.18933333,6.04890000,9.79800000,17.79900000,23.68800000,15.68700000,0.34156667,0.34925000,0.26370000,0.07385000,60829805.564687885,0.00266667,"Past due",712
B00175,-5.2386,1.1120,1.80416667,0.94906667,4.85026667,5.18933333,6.04890000,9.79800000,17.79900000,23.68800000,15.68700000,0.34156667,0.34925000,0.26370000,0.07385000,60829805.564687885,0.00266667,"Past due",712
B00176,NULL,1.4275,2.47703333,1.77500000,8.35676667,5.90950000,7.13673333,15.48000000,20.03400000,24.49500000,19.94100000,0.96576667,0.39840000,0.34373333,0.08903333,19977648.098356456,0.00146667,Active,688
B00177,NULL,0.8010,1.41540000,0.75226667,28.46023333,29.72343333,25.58510000,10.98900000,13.13100000,16.40700000,14.26500000,0.92430000,1.21933333,0.45230000,0.20526667,42799350.917244956,0.00203333,Active,807
B00178,NULL,1.8737,0.97386667,0.73750000,29.43643333,30.79473333,29.53310000,14.34600000,15.42900000,22.66500000,21.58200000,0.41180000,1.21586667,0.44303333,0.10963333,29984544.088271696,0.00303333,Active,675
B00179,NULL,NULL,0.97673333,0.66743333,920.73983333,431.83723333,795.92030000,11.05200000,17.52000000,11.52600000,5.05800000,0.22916667,1.11780000,0.42363333,0.04896667,14500440.669435715,NULL,NULL,591
B00180,NULL,NULL,1.22723333,0.92583333,798.09776667,825.56463333,783.71770000,11.09400000,19.09500000,24.63300000,16.63200000,0.44076667,0.88336667,0.58320000,0.07436667,45769405.23732154,NULL,NULL,592
B00181,NULL,NULL,0.85853333,0.60246667,1010.59003333,1045.38096667,962.22470000,10.28700000,15.23700000,13.80300000,8.85300000,0.31163333,1.79370000,0.58216667,0.12776667,46093536.68054294,NULL,NULL,673
B00182,NULL,1.6832,0.64250000,0.28396667,443.41753333,459.69060000,431.19233333,15.54600000,17.37000000,19.77900000,17.95500000,0.38463333,29.44340000,0.59096667,1.47140000,414237717.42456204,0.00086667,Active,728
B00183,NULL,NULL,0.65230000,0.27530000,1001.85280000,1036.90400000,944.61783333,10.71300000,13.74900000,13.29300000,10.25700000,0.63700000,1.38295000,0.57066667,0.03255000,70246998.79414715,NULL,NULL,658
B00184,NULL,1.0819,0.92893333,0.40450000,67.61666667,68.16143333,62.86606667,15.22200000,17.87100000,36.44700000,33.79800000,0.16323333,4.29076667,0.34080000,0.11776667,4306073.028670129,0.00152222,Active,699
B00185,NULL,NULL,1.45336667,0.72120000,789.47023333,825.32446667,741.06883333,11.59500000,22.44600000,19.24200000,8.39100000,0.66036667,0.86413333,0.44306667,0.03780000,652560636.3449646,NULL,NULL,705
B00186,NULL,1.4742,1.01023333,0.73360000,17.09323333,18.13276667,15.90346667,12.72000000,18.90300000,14.36100000,8.17800000,0.26270000,1.43016667,0.34220000,0.23503333,58509068.68981976,0.00353333,Default,701
B00187,NULL,1.2325,1.41610000,0.91056667,10.76500000,11.37083333,10.18920000,15.49500000,21.63900000,31.81800000,25.67400000,0.49000000,0.74120000,0.35760000,0.13830000,6008657.97053327,0.00216667,Paid,690
B00188,NULL,0.9820,1.14303333,0.80550000,963.43953333,1009.39286667,952.36590000,18.56100000,9.81600000,14.70600000,23.45100000,0.97453333,91.61063333,0.40870000,15.21523333,69619965.95765321,0.00356667,Active,726
B00189,NULL,NULL,2.01743333,1.03086667,10.15106667,10.96633333,8.97440000,12.15900000,16.18500000,18.47400000,14.44800000,0.79426667,1.01583333,0.27906667,0.27066667,7832312.608581346,0.00066667,Active,670
B00190,-5.217099999999999,2.0456,2.14370000,1.60810000,13.06993333,13.89706667,11.50430000,13.70700000,16.53300000,27.87300000,25.04700000,0.41823333,1.39460000,0.30113333,0.05376667,6634329.565032853,0.00190000,Active,726
B00191,NULL,1.5477,2.18510000,1.33256667,10.65163333,11.25330000,9.94026667,10.23300000,21.36000000,26.07000000,14.94300000,0.40916667,0.69420000,0.34640000,0.03616667,1383099859.5473344,0.00126667,Default,722
B00192,NULL,NULL,1.64596667,0.92473333,8.17066667,8.54913333,7.27406667,15.07200000,14.36400000,20.44200000,21.15000000,0.71630000,0.86686667,0.43093333,0.11880000,23606766.720326673,0.00383333,Default,687
B00193,NULL,0.5096,0.74146667,0.46203333,7.94640000,8.30100000,12.01260000,14.51100000,17.69100000,36.87900000,33.69900000,0.18223333,0.92270000,0.43553333,0.06075000,11277260.579118066,0.00215000,Active,749
B00194,NULL,1.1466,1.50506667,1.25100000,10.65270000,11.11836667,10.63666667,11.73000000,13.52400000,19.33500000,17.54100000,1.29590000,0.85563333,0.45206667,0.02516667,6538649.857846978,0.00385000,Active,608
B00195,NULL,1.2883,1.13900000,0.83560000,65.74286667,68.71563333,60.48643333,13.53900000,11.21100000,35.29200000,37.62000000,0.66693333,4.11960000,0.43423333,1.18603333,12459623.59957848,0.00305556,Active,766
B00196,NULL,NULL,2.65236667,1.61866667,720.41666667,754.34863333,713.06130000,11.36700000,19.29000000,18.94800000,11.02500000,0.99926667,0.40850000,0.43020000,0.01080000,145559873.23414648,NULL,NULL,723
B00197,-4.7475,1.2257,1.03136667,0.70963333,17.08756667,17.67956667,16.23486667,16.29000000,13.36500000,25.80900000,28.73400000,0.71976667,0.75106667,0.57956667,0.15236667,32275902.278967887,0.00470000,Paid,740
B00197,-4.734,1.2257,1.03136667,0.70963333,17.08756667,17.67956667,16.23486667,16.29000000,13.36500000,25.80900000,28.73400000,0.71976667,0.75106667,0.57956667,0.15236667,32275902.278967887,0.00470000,Paid,740
B00198,NULL,1.7589,1.81150000,0.93150000,33.01593333,35.05063333,29.42760000,14.85000000,21.75900000,33.58800000,26.67900000,0.39613333,1.72476667,0.31256667,0.34346667,62410541.51653474,0.00263333,Paid,652
B00199,NULL,1.7937,1.29746667,0.80496667,16.18200000,16.87316667,15.79136667,14.09100000,23.88600000,21.34800000,11.55300000,0.37846667,1.41003333,0.47010000,0.02053333,96908823.72800313,0.00546667,Active,798
B00200,NULL,1.1116,1.55696667,0.97423333,27.09163333,28.70800000,24.08586667,8.58300000,15.68700000,27.43200000,20.32800000,0.46153333,1.75170000,0.32450000,0.38566667,92550876.47012022,0.00151667,Active,678
B00201,NULL,2.5829,2.02403333,1.22590000,12.99686667,13.80280000,11.12453333,14.02200000,18.96000000,8.69400000,3.75600000,0.60840000,0.66130000,0.33853333,0.04800000,270571619.2448566,0.00165556,Paid,815
