borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00067,2022,1107052886,671699434,423920114,401779057,32146928,897958885,424960542,0,2220444115,109626134,157482909,171115920,87499735,451014995,0,0,0
B00067,2023,954457348,596839146,342386267,323297121,44276996,1236787586,505887329,113268818,710731005,89922052,120693734,249532881,26222211,460786903,0,0,0
B00067,2024,1026164922,632237778,344199273,323675975,22804104,636986158,396492049,58180753,604106467,145922673,127517269,125770026,46914256,242375250,0,0,0
B00068,2022,150549868,83666852,NULL,62656735,2084722,62887593,36516920,1442957,79860051,8911416,22530642,4628849,2151729,81694449,1,0,0
B00068,2023,172819879,92309450,74759199,71302802,2129488,64238005,44092212,3397298,113753642,40006800,6841517,40208626,3879154,96396595,0,0,0
B00068,2024,175721964,99668019,62083806,58569367,4533187,136747854,101241177,2542625,254576631,37273698,21136497,44319489,6444488,66550024,0,0,0
B00069,2022,263146425,133822959,122931073,117668145,0,0,0,10353902,588314745,63412132,38477701,48781690,12018458,91725161,0,0,0
B00069,2023,280196025,145651373,129850069,124246149,27375038,401960443,191367481,0,312821489,66835051,19734995,17296722,14224925,140483665,0,1,0
B00069,2024,290483716,142879284,146511066,140701392,11009020,161650570,99818357,36130569,255164834,59480944,38601013,23933331,4838519,103954823,0,0,0
B00070,2022,2656027862,1707076882,945098550,891977993,147043275,2849675881,2054250489,140419852,1606566028,217105158,261325395,143115831,167038664,870589868,0,0,0
B00070,2023,2775423679,1687800429,892032236,836523763,184407603,3573790756,2863326124,344785774,5002976584,245970724,106480987,770529099,211475992,1053976975,0,0,0
B00070,2024,3043778939,1921905471,1034932457,974056879,107913604,2091348916,1731787059,155617311,2739726762,335452360,328442733,446015449,109517337,1140058336,0,0,0
B00071,2022,7472106097,3761828312,3615468435,3466026314,6250537,4359782314,3818144401,1055744883,4771736407,1741922916,431228123,361983878,354925040,3947852165,0,0,1
B00071,2023,7978097630,3807700011,3641961181,3482399229,3812706,7256322602,5008031755,583322350,13833333139,958045979,1137058121,1156394073,540215413,4297908174,0,0,0
B00071,2024,6226504061,3087957405,2692999210,2568469129,4100672,3562775391,2943437973,0,4075216629,1520594272,252905493,397682827,135154768,2878290380,0,0,0
B00072,2022,300704581,187957752,111977746,105963655,4492184,72454583,46780691,20672311,513278113,49864512,15976431,23047006,17139370,139650519,0,0,0
B00072,2023,307153512,201855173,NULL,97590860,6308200,101745165,82180009,17237191,529109396,49243027,23920883,82422936,6798926,137342049,1,0,0
B00072,2024,252051675,163163415,80205171,75164138,18044177,291035116,182812049,1929438,66996174,58973877,25728844,23099500,12324440,62169027,0,0,0
B00073,2022,4502379730,3039604912,1240334595,1150287001,272040695,5540543686,4649044842,596421834,7414660770,430170450,508006302,1258528444,135971868,979283971,0,0,1
B00073,2023,3979440421,2597610317,1343408437,1263819629,116724297,2377276922,2070284972,431868070,9932997271,344353709,580659039,1166700652,200228217,1493543871,0,0,0
B00073,2024,4280366739,2924434842,1279194975,1193587641,80486409,1639234402,740041995,0,932945825,261231744,286975990,747110395,49094029,927095677,0,0,0
B00074,2022,725213153,443217894,267037178,252532915,12550483,231558730,102769911,84088021,1173158505,73510385,81014975,210001740,36321000,357580819,0,0,0
B00074,2023,887626037,511862558,351597028,333844508,46249400,853309970,603673573,77791509,357548319,104182333,76483108,235133970,68276687,244818547,0,0,0
B00074,2024,952081291,553869828,371153999,352112374,17128212,316018664,208077804,147775526,2199098202,69442863,37558012,240029923,61161612,301001197,0,0,0
B00075,2022,109624544,53948283,NULL,53074421,69655,16871001,13663305,5268882,117903927,17048199,3092822,4111881,6276425,67061778,1,0,0
B00075,2023,126220104,64807183,52550112,50025710,83653,43351598,21280163,8074222,283444165,24403645,16292095,32143693,2452824,72105166,0,0,0
B00075,2024,124494312,64544800,57285421,54795535,84593,118937402,89418268,20453335,116600741,29238025,5087624,12464506,1516510,46805536,0,0,0
B00076,2022,147097619,95117994,50200586,47258634,79248,115124726,67158958,258701,182368114,11973110,20976850,36923351,3335856,31927310,0,0,0
B00076,2023,155636017,99270718,47772502,44659782,92797,23403276,11147466,2088773,172150700,26389154,14084825,36460817,9634122,55286405,0,0,0
B00076,2024,155331691,102269455,NULL,43551122,55346,110125799,44290018,31621452,229432352,36745204,13667742,49643601,5432410,33214890,1,0,0
B00077,2022,3156410569,2057053311,930303470,867175259,79211982,1351740302,712110422,164094118,2886860408,780951867,254852314,932792385,98895185,629711501,0,0,0
B00077,2023,2935848427,1855364384,914572221,855855253,158260436,2700690027,1924021799,0,3343014811,494758461,109433317,495893824,206040441,908988009,0,0,0
B00077,2024,3325936521,2071337248,1008045709,941526979,72922534,1244411847,1092959180,401302502,8266761760,775608757,147518953,414127468,253302109,1253632493,0,0,0
B00078,2022,418139171,223249272,180244099,171881316,246821,333362971,143158828,38039569,285026052,67510874,49360548,24993117,11347350,135992040,0,0,0
B00078,2023,480153850,271194379,191399836,181796759,0,512968562,401958219,71153543,1090826869,36372762,31546325,125748303,36605154,188971221,0,1,0
B00078,2024,458278661,241176508,NULL,177081705,198826,412309046,195807550,22854743,534174404,106468018,33108667,95418261,17070048,231680689,1,0,0
B00079,2022,343087922,188462511,151580688,144718930,0,0,0,14285060,457227246,30913497,42928146,54906449,24999015,189243327,0,0,0
B00079,2023,356118016,183915853,169185363,162063003,21194387,300643984,125007427,47183203,368703179,78934594,47113810,15694142,18084428,188133975,0,0,0
B00079,2024,359274933,200389433,141336427,134150929,19743595,280064387,225538632,0,555996783,74587994,46646049,31450322,14553113,101606970,0,0,0
B00080,2022,273766501,146652473,109983773,104508443,30999361,362473605,202827949,19332138,141327771,14653078,23673114,67243897,8587687,83231920,0,0,0
B00080,2023,260180360,136766412,103694701,98491094,21055352,246198921,103411002,30397796,628775798,63308261,19755885,43140073,5176292,67729772,0,0,0
B00080,2024,311496312,164147746,126824442,120594516,0,0,0,48713850,631460086,61174265,11368554,67039799,23162707,82125632,0,0,0
B00081,2022,406442992,225849002,179229335,171100476,448109,285699719,176997155,0,200424773,58067100,20574804,85551292,31765708,174867186,0,0,0
B00081,2023,369049060,214849366,151087545,143706564,372364,143862213,83074908,29540842,382016572,32795247,30352031,31486044,17109609,171428689,0,0,0
B00081,2024,358741956,193649888,147013593,139838754,264000,81786962,56428734,9206219,388363834,24651695,29041018,27925602,20667990,131069821,0,0,0
B00082,2022,241009465,122942963,101275479,96455290,1267998,38321883,16601205,24884659,56157136,54516807,17015505,61169625,9873290,75964529,0,0,0
B00082,2023,265033307,135488086,110229895,104929229,4599262,139000503,69590556,22457639,493641658,57156184,16166909,48466847,18650571,108414321,0,0,0
B00082,2024,270837600,142232642,NULL,119785780,5947445,179745748,110103509,13856092,163767246,39105431,15475088,43034508,5093314,170273067,1,1,0
B00083,2022,331302038,182485609,141073953,134447913,6874042,104820432,45123713,30255880,481954628,62390608,20272576,69872919,25359536,100114478,0,0,0
B00083,2023,313663041,172604020,129979992,123706732,9355513,142659719,98230521,0,309989501,47688843,47627168,14985566,17816854,79452223,0,0,0
B00083,2024,328988900,185463600,130210550,123630772,14136145,215558311,124228043,43287438,249481166,22058688,34060977,83411302,15144054,155117521,0,0,0
B00084,2022,226253240,132828376,80165484,75640420,10952879,268452923,160397265,5060547,383592505,45640504,17358551,54311072,7630345,64524047,0,0,0
B00084,2023,215148247,126728498,NULL,82407746,6401577,156901409,80855098,7496551,368559413,26614702,23735504,48782517,8303323,121373824,1,0,0
B00084,2024,207078163,123381702,72976555,68834992,7881682,193178489,155621630,23173479,205060801,48903895,9854540,7850123,6427596,90334727,0,0,0
B00085,2022,180745117,106820636,69086186,65471284,11037744,185263402,161859530,23800179,77884989,21195622,18201651,37580899,8075984,91898899,0,0,0
B00085,2023,176218066,106074332,68201494,64677133,4327260,72631044,55046621,28503588,90080766,25502959,13413935,49758147,6431959,80928477,0,0,1
B00085,2024,204345028,121501302,68971230,64884330,2730969,45838043,33440277,10705967,306661425,10643401,12292676,48515624,5988143,68931690,0,0,0
B00086,2022,604833029,383414364,200171680,188075020,7320367,153145761,113915984,0,912693135,75553275,81870227,47391773,8736376,256941183,0,0,0
B00086,2023,764515323,470218873,268868680,253578374,551924,11546518,5094135,50915148,299952713,161240807,75718800,185405236,8320518,167502971,0,0,0
B00086,2024,885460014,523631375,307352789,289643589,38593351,807392279,571669306,97164491,1979158495,88041073,144575264,240483982,35770975,207619562,0,0,0
B00087,2022,147860068,87380574,57577698,54620497,5013598,126287101,56849053,34975508,153133571,9899388,14521347,37513096,4275275,69777812,0,0,0
B00087,2023,162035193,94303926,57242466,54001763,5376516,135428626,115142205,0,366518573,9139992,5375768,30170025,10657467,68761770,0,0,0
B00087,2024,168048574,101489042,61970863,58609892,7255367,182754834,151680915,0,180663596,40831095,11797918,19488548,12506679,85255038,0,0,0
B00088,2022,177806446,112034462,58588280,55032152,0,64485687,57181680,13687920,184555549,31231361,18727009,29205304,10524738,81773410,0,1,0
B00088,2023,206953687,126421048,NULL,74982409,94440,92310121,42154989,0,138163054,32117436,8376636,29038772,11721120,108723187,1,0,0
B00088,2024,234170942,134823529,92370311,87686893,124853,194335684,161269845,22202798,162480227,30668534,39825334,16329696,13348108,72949228,0,0,0
B00089,2022,1503176755,548238638,864164854,834101319,14812142,213762199,128457135,56266871,2868007622,330078903,90473533,174073760,103933105,1080929325,0,0,0
B00089,2023,1739148695,618376734,1070594960,1035811987,20676063,298387684,258673965,132299157,3620934377,430032221,74465209,118664275,127308223,842840064,0,0,0
B00089,2024,1710882299,631163358,988700652,954483007,80211588,1157577709,848329404,75316022,527671018,131990302,61661752,101131818,121985908,663564658,0,0,1
B00090,2022,716364683,238244543,469431426,455104133,487276,506341502,390014867,56413990,1403616614,108395907,60429461,101560526,25240443,432006294,0,0,0
B00090,2023,743308864,267941418,430560361,415694184,494821,728706078,507750647,154953365,1226459192,143640398,57355099,115713051,22806889,479323900,0,0,0
B00090,2024,771159522,269672294,475470020,460046830,361908,235321923,135858729,0,261415796,110529646,80539605,49760262,47449613,493647556,0,0,0
B00091,2022,193748371,98805403,91406176,87531209,90290,60806344,34395058,4520789,299011626,36946386,14508704,27089103,8107239,55502075,0,0,0
B00091,2023,233591142,110663882,107944375,103272553,213047,180980168,133054439,0,296082877,45922601,8129017,52758669,11217214,91226675,0,0,0
B00091,2024,216311308,107535931,101621366,97295140,133296,0,0,0,459876105,45287459,9482851,22982824,3683796,129962244,0,0,0
B00092,2022,189358545,63910840,119247207,115460037,7372119,177641415,117046877,19061629,324280102,28845486,3652332,5093878,6980104,143072451,0,0,0
B00092,2023,166316929,57156286,103056770,99730432,5097268,122825730,61806451,18409418,100993078,22742041,11721865,3528255,6373502,74609657,0,0,0
B00092,2024,189670576,68788688,107948016,104154605,3020733,72788753,30194858,9811722,302080215,21925219,13287678,8504806,12211060,139099197,0,0,0
B00093,2022,2584733331,1492346921,928078562,876383896,86094847,1070045374,836114628,179173579,3131083578,571510123,350302644,327471412,189325882,767214437,0,0,0
B00093,2023,2953536844,1725365046,1142690683,1083619947,195546776,2430388459,1385658592,287091781,3622820780,548531998,453904218,502239806,98993363,1389094601,0,0,0
B00093,2024,2744654399,1672346352,1065772931,1010879844,169560550,2107413948,1879271693,116538319,1824542365,218824464,231182371,337293994,173383940,1018025468,0,0,0
B00094,2022,737108512,343612405,384911192,370169022,483707,307617171,238503322,18679047,562438298,37267378,95520826,113502625,30328800,454421999,0,0,0
B00094,2023,789815556,354062133,435124811,419328500,504433,286926319,226282932,116287960,1841766089,157014369,45086879,107220943,58298060,417405736,0,0,0
B00094,2024,794911296,353718942,389920774,374022549,788484,517656161,233932679,64285511,1726633729,122844500,85947699,37862177,58413047,418162092,0,0,0
B00095,2022,1164958509,629599253,447414875,424115705,60830395,984310593,862552288,101716765,2689382738,77240149,162100987,159306309,82260080,300407322,0,0,0
B00095,2023,1148638660,638342756,502505541,479532768,42052061,680454062,314277264,147271228,2273661853,111486354,56124762,143734718,82505318,338256609,0,0,0
B00095,2024,1152464071,617361683,506078311,483029030,12184304,197157023,86782304,51705015,736370912,116457881,73506999,210131751,82055442,336363556,0,0,1
B00096,2022,471044982,319004435,115037328,105616429,1986512,48995061,20527983,7710361,623490176,77654682,87487189,142576429,18713656,108004215,0,0,0
B00096,2023,457093724,290924024,160160757,151018883,14887767,367189820,230706607,36642303,574861495,56740238,33784731,23250374,21187650,136188962,0,1,0
B00096,2024,415267017,278255103,134969852,126664512,18331141,452116707,239322381,0,777587310,22098612,24459233,44591464,26620893,88148945,0,0,0
B00097,2022,217115215,144965170,58963467,54621163,13161090,207645775,108293235,26179943,340888645,45323133,8458018,54062263,6002539,80088958,0,0,0
B00097,2023,210310659,136873639,62329653,58123440,7520488,118652592,90791361,18738516,331856153,11497606,12963075,40829354,8032327,46873784,0,0,0
B00097,2024,173024473,112254145,51891186,48430697,2728606,43049890,30375213,3531727,299747769,31822564,11794749,35685848,12696268,45796570,0,0,0
B00098,2022,696461766,342460097,303716509,289787274,20753050,339068673,205193352,14485461,242064398,156245473,61101284,107753916,25065661,344981919,0,0,0
B00098,2023,844282811,417120365,423257818,406372162,51504683,841496757,543327367,40663779,385392121,61858950,119774354,60942684,56663829,337490684,0,0,0
B00098,2024,1022767313,540504615,NULL,410128346,49860784,814638324,606870103,7790934,1482082545,166893074,41317766,133059868,16425640,364398945,1,1,0
B00099,2022,4258788828,2592051283,1423690334,1338514558,219575935,3229057871,2511219056,0,2207464429,908746075,489503816,134589258,197541765,1304865143,0,0,0
B00099,2023,4895919569,2871639278,1765634096,1667715705,246843626,3630053329,2988936145,211492985,982409791,740715994,807105759,400869444,268223266,1969570549,0,0,0
B00099,2024,4454291035,2634187413,1634884093,1545798273,17727137,260693195,180529252,178647020,5854924950,685246510,220262554,744851582,59970228,2133896884,0,0,0
B00100,2022,9015725131,5109317288,3693114232,3512799730,87652423,1558811294,940540402,57340810,2305496574,2107435985,749810534,2528348072,570708558,2453749442,0,0,0
B00100,2023,7934117980,4478129870,3200825087,3042142728,115289537,2050309917,1759242845,1387033424,6713691947,1226542368,615854965,871052541,216504778,2967822685,0,0,0
B00100,2024,8171909831,4338823766,3387964975,3224526779,117659563,2092458472,860696510,388486406,18976464443,1733073784,969895645,1906200896,540975442,3787033968,0,0,0
