borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00122,NULL,0.8664,1.36063333,0.94956667,4.00873333,3.73436667,3.92803333,15.85500000,20.66100000,27.45600000,22.65000000,1.13363333,0.50426667,0.42713333,0.04850000,8348141.798844998,Active,678
B00123,NULL,NULL,1.21140000,0.79026667,3.50456667,3.64650000,3.36993333,12.61200000,18.52500000,21.48000000,15.56700000,0.72996667,0.90490000,0.47870000,0.08653333,36451052.64659698,"Past due",656
B00124,NULL,NULL,0.32796667,0.16410000,6.70426667,7.03643333,6.11793333,9.84300000,14.77500000,35.44200000,30.51000000,0.09070000,4.33630000,0.40566667,0.16355000,507767005.443041,NULL,665
B00125,NULL,0.8934,1.19930000,0.91173333,2.62170000,2.72600000,2.46610000,15.58500000,18.27000000,23.37000000,20.68500000,0.55910000,1.20550000,0.50183333,0.34210000,22374503.167598404,Paid,655
B00126,NULL,1.2017,1.15140000,0.80756667,6.00800000,6.28470000,5.62640000,13.90800000,17.05200000,32.13900000,28.99500000,0.34430000,2.17606667,0.43230000,0.27660000,91582738.71982348,Active,534
B00127,NULL,NULL,1.07616667,0.59356667,3.98350000,4.22346667,4.02656667,11.48100000,19.42500000,20.33100000,12.38700000,0.26293333,1.33833333,0.34366667,0.19986667,123165496.68810989,Active,607
B00128,NULL,0.5429,1.36876667,0.88953333,1.60700000,1.66093333,1.46793333,19.49700000,15.85800000,30.66600000,34.30500000,0.43900000,0.96776667,0.59830000,0.06536667,23400763.801458724,Active,593
B00129,NULL,NULL,2.04153333,1.75813333,6.04436667,6.46543333,5.55306667,11.85600000,15.72000000,25.61700000,21.75300000,0.72753333,0.54696667,0.28826667,0.14320000,127202739.10826093,NULL,609
B00130,NULL,0.5887,1.38043333,0.84773333,3.55573333,3.73343333,3.34613333,13.25700000,21.29700000,25.49100000,17.45100000,0.42730000,0.86090000,0.41156667,0.11910000,3503839.0609274562,Active,631
B00131,NULL,NULL,1.28700000,0.77330000,12.19820000,12.61073333,11.69800000,13.54200000,15.78300000,25.17900000,22.93800000,0.75966667,0.69583333,0.59740000,0.05300000,27014313.57502245,NULL,777
B00132,NULL,0.7261,1.28243333,0.69140000,1.36706667,1.43833333,4.13390000,15.79200000,19.14900000,19.46400000,16.10700000,0.26523333,0.33510000,0.33513333,0.08130000,133870121.45706487,Active,797
B00133,NULL,0.8058,0.97410000,0.77030000,1.75666667,1.83453333,1.71496667,9.30300000,12.25800000,27.69300000,24.73800000,0.29836667,3.68016667,0.45103333,0.52083333,113784887.76289158,Active,684
B00134,NULL,0.5986,2.04163333,1.13783333,3.28100000,3.43686667,3.26836667,12.10200000,15.05400000,26.56800000,23.61600000,0.87540000,0.37020000,0.43160000,0.04483333,81455622.28182797,Active,684
B00135,NULL,NULL,1.81510000,1.16736667,3.44213333,3.07496667,2.91423333,9.61200000,14.41500000,26.88600000,22.08300000,0.78903333,0.46046667,0.33246667,0.09293333,5241649.154010818,Active,642
B00136,NULL,NULL,3.07766667,2.06856667,5.26446667,5.62726667,4.58030000,12.48000000,15.57300000,25.14600000,22.05300000,1.04166667,0.39560000,0.29650000,0.10140000,239864518.15447965,NULL,728
B00137,NULL,1.7135,1.14460000,0.92860000,1.74803333,1.80526667,1.66556667,15.51300000,12.95100000,23.94300000,26.50500000,1.10946667,0.77946667,0.61386667,0.09000000,19014220.54831726,Active,689
B00138,NULL,1.2803,0.67766667,0.40630000,5.22053333,5.45860000,4.61460000,14.90100000,17.71800000,22.15800000,19.34100000,0.37056667,3.74056667,0.43960000,0.20206667,9151621.734734254,Active,768
B00139,NULL,NULL,1.16556667,0.61730000,7.75710000,8.07513333,7.25933333,12.27900000,16.86300000,24.55200000,19.96800000,0.48633333,0.82493333,0.48806667,0.13386667,2229964.7383154584,NULL,698
B00140,NULL,1.2171,1.10670000,0.79450000,3.72863333,1.59556667,3.13556667,14.03400000,8.56500000,27.89100000,33.36000000,0.38133333,1.53676667,0.34080000,0.15270000,295076078.83626264,Active,583
B00141,NULL,NULL,0.50460000,0.34800000,9.43636667,9.75653333,8.88213333,10.88400000,20.24400000,32.59200000,23.23200000,0.28723333,4.54726667,0.58936667,0.50150000,691534925.0648117,NULL,631
B00142,NULL,NULL,1.54456667,0.98920000,6.07870000,6.39396667,5.34316667,17.15100000,12.72000000,14.01000000,18.44100000,0.38473333,0.79880000,0.40063333,0.03880000,169300133.75268084,Active,636
B00143,-4.9286,NULL,2.59990000,1.88393333,5.95870000,6.36593333,5.72456667,15.38700000,13.58400000,31.35900000,33.16200000,0.70970000,0.38486667,0.28893333,0.05390000,4167845.6530690216,Active,596
B00144,NULL,2.2244,0.74263333,0.65283333,2.67586667,1.88880000,2.41123333,11.56200000,14.14200000,11.53800000,8.95800000,0.33993333,5.20723333,0.32236667,0.71553333,55312082.42710472,"Past due",658
B00145,-5.0302,0.2341,1.73330000,1.04606667,3.80553333,4.02980000,3.33126667,11.66400000,17.92200000,20.51700000,14.25900000,1.26293333,0.60170000,0.33810000,0.14630000,393469916.5185243,Active,716
B00145,-5.060499999999999,0.2341,1.73330000,1.04606667,3.80553333,4.02980000,3.33126667,11.66400000,17.92200000,20.51700000,14.25900000,1.26293333,0.60170000,0.33810000,0.14630000,393469916.5185243,Active,716
B00145,-5.0455,0.2341,1.73330000,1.04606667,3.80553333,4.02980000,3.33126667,11.66400000,17.92200000,20.51700000,14.25900000,1.26293333,0.60170000,0.33810000,0.14630000,393469916.5185243,Active,716
B00146,NULL,NULL,2.50400000,1.36990000,4.92160000,5.21186667,4.73586667,13.18500000,23.58600000,14.25600000,3.85500000,1.05393333,0.44593333,0.34100000,0.07066667,89925266.220809,NULL,744
B00147,NULL,1.3805,1.23366667,0.94556667,5.09526667,4.78610000,4.93673333,12.37800000,13.11900000,19.78800000,19.04700000,1.17096667,1.32916667,0.43410000,0.19923333,11705727.93930601,Paid,742
B00148,NULL,0.8908,1.36620000,0.85710000,1.56500000,1.65626667,1.41356667,16.18500000,20.96700000,33.68400000,28.90200000,0.73910000,0.76530000,0.34323333,0.11800000,63444287.4230884,Active,685
B00149,NULL,1.8315,1.51563333,0.83366667,5.21670000,5.45820000,4.63843333,9.68400000,9.68400000,20.79300000,20.79300000,0.95373333,0.85353333,0.43880000,0.16690000,15197984.599422691,Paid,813
B00150,NULL,NULL,0.88353333,0.63653333,3.86180000,4.06020000,5.63115000,12.91200000,22.49400000,24.82500000,15.24300000,0.17730000,0.94330000,0.37156667,0.01455000,51171611.749479815,Active,625
B00151,NULL,NULL,1.06160000,0.71886667,4.00306667,1.20146667,3.59430000,8.70000000,16.74600000,22.25400000,14.20800000,0.29360000,1.23046667,0.46996667,0.13486667,1309006.8808659213,Active,630
B00152,NULL,1.0487,0.73606667,0.45223333,3.30720000,3.42286667,3.12116667,7.04700000,16.68900000,25.13400000,15.49200000,0.48340000,1.10766667,0.57260000,0.07663333,5246604.413810357,Active,659
B00153,NULL,0.9100,1.06773333,0.67320000,2.00366667,2.08553333,1.88590000,11.23500000,22.75200000,28.13400000,16.61700000,0.40763333,0.97136667,0.49533333,0.07483333,57015835.28351773,Active,720
B00154,NULL,NULL,0.64236667,0.39280000,2.90040000,2.99886667,2.75453333,8.34300000,16.76400000,17.75100000,9.33000000,0.39763333,2.19740000,0.59256667,0.20416667,234187330.06760448,Active,700
B00155,NULL,1.6567,2.19166667,1.53566667,7.56010000,7.91963333,7.00883333,17.73900000,16.64100000,28.75200000,29.85000000,1.41913333,0.40996667,0.41806667,0.07443333,53343755.88241354,Active,743
B00156,NULL,0.8642,0.86293333,0.35173333,3.95176667,4.08080000,3.69606667,11.59500000,10.09800000,13.08300000,14.58000000,0.68956667,1.83176667,0.59286667,0.01630000,310551488.5464741,"Past due",658
B00157,NULL,NULL,2.27906667,1.39066667,6.87086667,7.25773333,6.58776667,18.37200000,16.96500000,17.37900000,18.78600000,1.04580000,0.62776667,0.35043333,0.14040000,38015005.650523655,NULL,734
B00158,-5.1266,0.8164,2.32726667,1.62786667,5.77280000,6.07353333,5.55783333,13.05600000,12.48600000,30.15000000,30.72000000,1.01013333,0.41760000,0.38193333,0.11916667,28819734.020764913,Active,651
B00159,NULL,NULL,0.78840000,0.41160000,10.22873333,10.70796667,9.34980000,16.23000000,13.76700000,31.85400000,34.31700000,0.16746667,5.86426667,0.42440000,1.10080000,25114749.102272343,NULL,674
B00160,-5.151,1.2921,1.20080000,0.68280000,1.68120000,1.76446667,1.53290000,11.85900000,21.11700000,13.19700000,3.93900000,0.34613333,0.94533333,0.40513333,0.15976667,1850048517.8169363,Active,545
B00161,NULL,0.9755,2.45573333,1.67046667,4.71220000,4.92356667,4.49776667,11.57700000,15.09600000,30.81600000,27.29700000,1.07736667,0.39043333,0.44376667,0.02533333,47063863.80654659,Active,755
B00162,NULL,1.0116,2.78043333,1.69896667,6.39746667,6.77613333,5.39246667,14.68800000,19.31400000,39.45300000,34.82700000,0.93976667,0.39396667,0.33806667,0.04676667,40761053.27973134,Active,655
B00163,NULL,0.7374,1.82656667,0.96676667,6.75386667,7.04383333,6.26830000,16.21200000,10.45200000,33.19500000,38.95500000,1.04116667,0.65733333,0.46536667,0.04430000,7074227.677169454,Active,661
B00164,NULL,0.9902,2.44486667,1.63380000,5.04590000,5.25346667,4.70633333,16.60800000,12.28800000,26.97000000,31.29000000,0.87646667,0.40350000,0.48476667,0.01706667,82334958.36430857,Active,698
B00165,NULL,NULL,1.10823333,0.70960000,7.39836667,7.79643333,6.94623333,10.64400000,18.31800000,26.01600000,18.34200000,0.31083333,1.08986667,0.35986667,0.14840000,96375953.34262739,NULL,732
B00166,NULL,NULL,1.07936667,0.53196667,1.88080000,1.59976667,1.70793333,11.59500000,17.67000000,30.40200000,24.32700000,0.47566667,1.10590000,0.38120000,0.17760000,24089133.52008279,"Past due",703
B00167,-4.7273,1.4044,0.75213333,0.44616667,2.46216667,2.54283333,2.37493333,15.31500000,11.43000000,25.64700000,29.53200000,0.23826667,1.33663333,0.60886667,0.15940000,42316286.811800756,Active,800
B00167,-4.7653,1.4044,0.75213333,0.44616667,2.46216667,2.54283333,2.37493333,15.31500000,11.43000000,25.64700000,29.53200000,0.23826667,1.33663333,0.60886667,0.15940000,42316286.811800756,Active,800
B00167,-4.7283,1.4044,0.75213333,0.44616667,2.46216667,2.54283333,2.37493333,15.31500000,11.43000000,25.64700000,29.53200000,0.23826667,1.33663333,0.60886667,0.15940000,42316286.811800756,Active,800
B00168,NULL,0.9114,2.44900000,1.37333333,6.17913333,6.52626667,5.42616667,12.56400000,13.76700000,16.26300000,15.06000000,0.58833333,0.50700000,0.35470000,0.10766667,82257581.29814564,Active,645
B00169,NULL,1.1729,1.81760000,1.34520000,4.95616667,5.15070000,4.77090000,11.71800000,13.77000000,35.26800000,33.21600000,3.25500000,0.93060000,0.50613333,0.14256667,20340060.175913572,Active,588
B00170,NULL,1.3416,1.52470000,1.12846667,6.25556667,6.56706667,5.75100000,11.01300000,17.29500000,24.82500000,18.54300000,1.40743333,1.59430000,0.40073333,0.04150000,66397460.02846769,Paid,641
B00171,NULL,1.3975,1.67130000,1.21176667,3.63813333,3.88243333,4.96285000,7.64100000,16.01100000,15.63300000,7.26300000,0.31463333,0.49775000,0.32953333,0.04955000,43367484.41109309,Paid,674
B00172,NULL,NULL,1.47263333,0.95213333,4.64913333,4.94120000,4.30326667,12.64200000,12.49800000,30.54000000,30.68400000,0.25420000,1.19826667,0.31410000,0.27860000,12989221.570980264,NULL,785
B00173,NULL,0.9902,0.56350000,0.27346667,4.64430000,4.90380000,6.01470000,18.11100000,13.80900000,31.40400000,35.70600000,0.13816667,2.53065000,0.35473333,0.73085000,222550256.72280812,Active,693
B00174,NULL,1.4982,0.85100000,0.69123333,1.34543333,1.42836667,1.74990000,16.91700000,15.41400000,8.55900000,10.06200000,0.37186667,0.97785000,0.34366667,0.05440000,72042428.55179407,Active,719
B00175,-5.2547,1.1120,1.80416667,0.94906667,4.85026667,5.18933333,6.04890000,9.79800000,17.79900000,23.68800000,15.68700000,0.34156667,0.34925000,0.26370000,0.07385000,60829805.564687885,"Past due",712
B00175,-5.2386,1.1120,1.80416667,0.94906667,4.85026667,5.18933333,6.04890000,9.79800000,17.79900000,23.68800000,15.68700000,0.34156667,0.34925000,0.26370000,0.07385000,60829805.564687885,"Past due",712
B00176,NULL,1.4275,2.47703333,1.77500000,8.35676667,5.90950000,7.13673333,15.48000000,20.03400000,24.49500000,19.94100000,0.96576667,0.39840000,0.34373333,0.08903333,19977648.098356456,Active,688
B00177,NULL,0.8010,1.41540000,0.75226667,7.99296667,8.34773333,7.66810000,10.98900000,13.13100000,16.40700000,14.26500000,0.92430000,1.21933333,0.45230000,0.20526667,42799350.917244956,Active,807
B00178,NULL,1.8737,0.97386667,0.73750000,2.94363333,3.07946667,2.95330000,14.34600000,15.42900000,22.66500000,21.58200000,0.41180000,1.21586667,0.44303333,0.10963333,29984544.088271696,Active,675
B00179,NULL,NULL,0.97673333,0.66743333,9.20740000,4.31836667,7.95920000,11.05200000,17.52000000,11.52600000,5.05800000,0.22916667,1.11780000,0.42363333,0.04896667,14500440.669435715,NULL,591
B00180,NULL,NULL,1.22723333,0.92583333,7.98096667,8.25563333,7.83716667,11.09400000,19.09500000,24.63300000,16.63200000,0.44076667,0.88336667,0.58320000,0.07436667,45769405.23732154,NULL,592
B00181,NULL,NULL,0.85853333,0.60246667,10.10593333,10.45383333,9.62226667,10.28700000,15.23700000,13.80300000,8.85300000,0.31163333,1.79370000,0.58216667,0.12776667,46093536.68054294,NULL,673
B00182,NULL,1.6832,0.64250000,0.28396667,5.85493333,6.06453333,5.69640000,15.54600000,17.37000000,19.77900000,17.95500000,0.38463333,29.44340000,0.59096667,1.47140000,414237717.42456204,Active,728
B00183,NULL,NULL,0.65230000,0.27530000,10.01853333,10.36903333,9.44620000,10.71300000,13.74900000,13.29300000,10.25700000,0.63700000,1.38295000,0.57066667,0.03255000,70246998.79414715,NULL,658
B00184,NULL,1.0819,0.92893333,0.40450000,4.31073333,1.52480000,3.73913333,15.22200000,17.87100000,36.44700000,33.79800000,0.16323333,4.29076667,0.34080000,0.11776667,4306073.028670129,Active,699
B00185,NULL,NULL,1.45336667,0.72120000,7.89470000,8.25323333,7.41070000,11.59500000,22.44600000,19.24200000,8.39100000,0.66036667,0.86413333,0.44306667,0.03780000,652560636.3449646,NULL,705
B00186,NULL,1.4742,1.01023333,0.73360000,3.68800000,3.89686667,3.49663333,12.72000000,18.90300000,14.36100000,8.17800000,0.26270000,1.43016667,0.34220000,0.23503333,58509068.68981976,Default,701
B00187,NULL,1.2325,1.41610000,0.91056667,3.72920000,3.94406667,3.59746667,15.49500000,21.63900000,31.81800000,25.67400000,0.49000000,0.74120000,0.35760000,0.13830000,6008657.97053327,Paid,690
B00188,NULL,0.9820,1.14303333,0.80550000,11.96766667,12.53966667,11.70780000,18.56100000,9.81600000,14.70600000,23.45100000,0.97453333,91.61063333,0.40870000,15.21523333,69619965.95765321,Active,726
B00189,NULL,NULL,2.01743333,1.03086667,4.35880000,4.65986667,3.83976667,12.15900000,16.18500000,18.47400000,14.44800000,0.79426667,1.01583333,0.27906667,0.27066667,7832312.608581346,Active,670
B00190,-5.217099999999999,2.0456,2.14370000,1.60810000,3.73760000,3.99610000,3.51813333,13.70700000,16.53300000,27.87300000,25.04700000,0.41823333,1.39460000,0.30113333,0.05376667,6634329.565032853,Active,726
B00191,NULL,1.5477,2.18510000,1.33256667,4.21473333,4.45980000,4.05790000,10.23300000,21.36000000,26.07000000,14.94300000,0.40916667,0.69420000,0.34640000,0.03616667,1383099859.5473344,Default,722
B00192,NULL,NULL,1.64596667,0.92473333,4.50336667,4.71980000,4.03160000,15.07200000,14.36400000,20.44200000,21.15000000,0.71630000,0.86686667,0.43093333,0.11880000,23606766.720326673,Default,687
B00193,NULL,0.5096,0.74146667,0.46203333,3.79000000,3.97183333,5.67755000,14.51100000,17.69100000,36.87900000,33.69900000,0.18223333,0.92270000,0.43553333,0.06075000,11277260.579118066,Active,749
B00194,NULL,1.1466,1.50506667,1.25100000,2.26926667,2.37120000,2.17246667,11.73000000,13.52400000,19.33500000,17.54100000,1.29590000,0.85563333,0.45206667,0.02516667,6538649.857846978,Active,608
B00195,NULL,1.2883,1.13900000,0.83560000,3.54953333,3.71593333,3.27650000,13.53900000,11.21100000,35.29200000,37.62000000,0.66693333,4.11960000,0.43423333,1.18603333,12459623.59957848,Active,766
B00196,NULL,NULL,2.65236667,1.61866667,7.20416667,7.54350000,7.13060000,11.36700000,19.29000000,18.94800000,11.02500000,0.99926667,0.40850000,0.43020000,0.01080000,145559873.23414648,NULL,723
B00197,-4.7475,1.2257,1.03136667,0.70963333,1.70876667,1.76796667,1.62350000,16.29000000,13.36500000,25.80900000,28.73400000,0.71976667,0.75106667,0.57956667,0.15236667,32275902.278967887,Paid,740
B00197,-4.734,1.2257,1.03136667,0.70963333,1.70876667,1.76796667,1.62350000,16.29000000,13.36500000,25.80900000,28.73400000,0.71976667,0.75106667,0.57956667,0.15236667,32275902.278967887,Paid,740
B00198,NULL,1.7589,1.81150000,0.93150000,4.92623333,5.23216667,4.34103333,14.85000000,21.75900000,33.58800000,26.67900000,0.39613333,1.72476667,0.31256667,0.34346667,62410541.51653474,Paid,652
B00199,NULL,1.7937,1.29746667,0.80496667,5.82216667,6.07056667,5.66943333,14.09100000,23.88600000,21.34800000,11.55300000,0.37846667,1.41003333,0.47010000,0.02053333,96908823.72800313,Active,798
B00200,NULL,1.1116,1.55696667,0.97423333,4.87943333,5.17990000,4.22230000,8.58300000,15.68700000,27.43200000,20.32800000,0.46153333,1.75170000,0.32450000,0.38566667,92550876.47012022,Active,678
B00201,NULL,2.5829,2.02403333,1.22590000,5.00006667,5.29016667,4.53803333,14.02200000,18.96000000,8.69400000,3.75600000,0.60840000,0.66130000,0.33853333,0.04800000,270571619.2448566,Paid,815
B00202,NULL,0.6318,1.41960000,0.94980000,6.23896667,5.35656667,5.76790000,16.38900000,11.33100000,26.28600000,31.34400000,0.75896667,1.18986667,0.34853333,0.27926667,7917327.644078798,Active,675
B00203,NULL,NULL,1.87120000,1.29540000,8.32033333,8.65730000,7.89250000,15.60300000,16.00800000,26.81700000,26.41200000,1.72746667,0.50460000,0.49560000,0.10796667,31159907.7762104,NULL,702
B00204,NULL,NULL,1.42256667,1.12493333,4.08856667,1.94430000,5.50810000,11.25000000,13.71300000,17.39100000,14.92800000,0.23940000,0.52020000,0.40276667,0.04940000,24427990.193748258,Active,678
B00205,NULL,NULL,1.76540000,1.03350000,1.67436667,1.75276667,1.59390000,13.94100000,17.51400000,15.44700000,11.87400000,0.79823333,0.59270000,0.42840000,0.12446667,84304000.06682464,Active,752
B00206,NULL,1.4957,0.75900000,0.58056667,1.45986667,1.52633333,2.11845000,10.60200000,15.66600000,24.88800000,19.82400000,0.65503333,0.61740000,0.44856667,0.09835000,28953828.50694376,Paid,734
B00207,NULL,NULL,2.36330000,1.54833333,6.61620000,6.96430000,6.35440000,20.77500000,21.65100000,18.55500000,17.67900000,0.58660000,0.51233333,0.37980000,0.03136667,3244175.296815972,Active,730
B00208,NULL,0.7373,0.90093333,0.45396667,3.40880000,3.64383333,4.49695000,16.69200000,15.33300000,17.16900000,18.52800000,0.16510000,1.05045000,0.31170000,0.12745000,128177609.55414389,"Past due",621
B00209,NULL,NULL,2.67913333,1.43523333,7.31100000,7.83173333,6.54970000,14.22600000,11.16900000,29.61000000,32.66700000,1.38350000,0.42180000,0.28860000,0.08663333,20917710.4224353,Default,809
B00210,NULL,1.0560,2.83036667,1.99926667,3.75150000,0.00000000,3.21460000,15.46800000,18.54000000,24.20700000,21.13500000,0.63383333,0.45726667,0.37756667,0.07156667,156685163.38754416,Active,850
B00211,NULL,NULL,1.06990000,0.62636667,4.39660000,4.71056667,3.72473333,17.96100000,19.59600000,16.56000000,14.92500000,0.33153333,1.21196667,0.29013333,0.17750000,38078873.497626685,Active,598
B00212,NULL,NULL,1.37833333,1.13826667,1.87006667,1.95263333,2.68700000,10.24200000,14.80200000,15.72900000,11.16900000,0.43766667,0.46180000,0.44780000,0.07815000,82695731.80822307,Active,668
B00213,NULL,NULL,2.02766667,1.42156667,1.06503333,1.13270000,0.95806667,15.56100000,15.08100000,24.20100000,24.68100000,1.60263333,0.57996667,0.31476667,0.10160000,30056566.9943244,Active,583
B00214,NULL,NULL,2.33986667,1.67096667,6.32253333,6.73023333,5.85550000,16.35600000,12.61200000,32.96100000,36.70500000,0.51036667,0.42503333,0.30856667,0.17200000,116906345.13983627,Paid,714
B00215,NULL,NULL,1.83990000,1.17566667,5.57556667,5.83516667,5.11156667,11.76900000,16.12200000,19.70400000,15.35100000,1.17886667,0.92446667,0.43623333,0.04933333,9836883.263887145,Paid,610
