borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating
B00107,-5.2065,1.0964,1.93716667,1.35356667,0.2039,0.21863333,0.26375,9.648,15.072,23.202,17.778,0.73376667,0.64565,0.2925,0.13705,105731648.4786483,Past due,636,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00107,-5.2302,1.0964,1.93716667,1.35356667,0.2039,0.21863333,0.26375,9.648,15.072,23.202,17.778,0.73376667,0.64565,0.2925,0.13705,105731648.4786483,Past due,636,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00107,-5.28,1.0964,1.93716667,1.35356667,0.2039,0.21863333,0.26375,9.648,15.072,23.202,17.778,0.73376667,0.64565,0.2925,0.13705,105731648.4786483,Past due,636,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00107,-5.2568,1.0964,1.93716667,1.35356667,0.2039,0.21863333,0.26375,9.648,15.072,23.202,17.778,0.73376667,0.64565,0.2925,0.13705,105731648.4786483,Past due,636,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00108,,0.3829,1.0464,0.49713333,0.50893333,0.53056667,0.4679,9.906,12.417,35.724,33.213,0.24043333,1.0454,0.47463333,0.08886667,1962252.477440233,Active,783,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00109,,1.0615,0.83083333,0.60553333,0.21516667,0.22853333,0.20643333,8.142,14.064,22.254,16.332,0.5347,1.45623333,0.34056667,0.23353333,148949343.7273979,Active,735,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00110,,2.8089,0.7945,0.36516667,0.37643333,0.3917,0.35893333,11.796,16.617,28.107,23.286,0.41843333,1.67093333,0.49693333,0.37723333,40703770.45146009,Paid,706,2,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00111,,,1.17726667,0.86576667,0.5271,0.3959,0.4877,12.321,23.547,25.014,13.788,0.6995,1.89746667,0.3677,0.4698,30773493.98076294,,594,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00112,,,2.51586667,1.66206667,0.67753333,0.49993333,0.58123333,9.864,15.288,31.902,26.478,1.1022,0.4785,0.2665,0.073,17465996.034595996,,716,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00113,,0.9993,1.33253333,0.6332,0.39913333,0.42376667,0.33013333,12.828,13.047,27.927,27.708,0.50513333,1.70876667,0.3205,0.3065,70194109.25078188,Active,763,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00114,,,1.23886667,0.92546667,0.1301,0.13693333,0.12653333,14.316,16.185,27.786,25.917,1.08526667,0.86726667,0.3806,0.02576667,2088608477.4138832,Active,787,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00115,,,1.1226,0.7065,1.67173333,1.7276,1.58986667,13.221,17.013,34.464,30.672,1.2034,0.8006,0.59773333,0.0548,8736054.762482738,,623,0,2,3,1,1,2,1,1,1,1,1,0,3,0,1
B00116,,1.5194,0.90186667,0.7117,0.1265,0.1328,0.1195,17.007,14.634,20.004,22.377,0.36076667,3.4198,0.4006,0.0652,78568179.31921448,Active,647,1,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00117,,0.7685,1.43503333,1.0285,0.38186667,0.4082,0.30983333,16.344,17.172,24.072,23.244,0.72913333,1.37506667,0.31296667,0.04626667,8329849.582717105,Default,645,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00118,,,1.2132,0.88516667,1.01256667,1.04836667,0.97413333,10.596,14.28,32.727,29.043,0.54693333,0.8767,0.5668,0.0,173335670.98671934,,764,0,2,3,1,0,0,1,1,1,1,2,0,3,0,3
B00119,,1.0127,1.36806667,0.92323333,0.40833333,0.42703333,0.36723333,12.873,9.72,22.656,25.809,0.67026667,1.14163333,0.43836667,0.0436,536053959.1296842,Active,819,1,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00120,,,1.39066667,0.9163,0.39926667,0.4223,0.56115,14.472,16.758,25.176,22.89,0.8282,0.7676,0.34543333,0.1726,157523280.56929004,,622,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00121,,1.2716,1.75666667,1.33093333,0.75596667,0.7926,0.72736667,15.111,12.486,24.678,27.303,0.4324,0.49796667,0.41523333,0.0455,16687718.653630108,Active,653,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00122,,0.8664,1.36063333,0.94956667,0.40086667,0.37343333,0.3928,15.855,20.661,27.456,22.65,1.13363333,0.50426667,0.42713333,0.0485,8348141.798844998,Active,678,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00123,,,1.2114,0.79026667,0.35043333,0.36463333,0.33696667,12.612,18.525,21.48,15.567,0.72996667,0.9049,0.4787,0.08653333,36451052.64659698,Past due,656,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00124,,,0.32796667,0.1641,0.67043333,0.70366667,0.6118,9.843,14.775,35.442,30.51,0.0907,4.3363,0.40566667,0.16355,507767005.443041,,665,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00125,,0.8934,1.1993,0.91173333,0.26216667,0.2726,0.2466,15.585,18.27,23.37,20.685,0.5591,1.2055,0.50183333,0.3421,22374503.167598404,Paid,655,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00126,,1.2017,1.1514,0.80756667,0.6008,0.62846667,0.56263333,13.908,17.052,32.139,28.995,0.3443,2.17606667,0.4323,0.2766,91582738.71982348,Active,534,1,2,3,0,0,0,1,1,1,1,2,2,3,0,0
B00127,,,1.07616667,0.59356667,0.39836667,0.42236667,0.40263333,11.481,19.425,20.331,12.387,0.26293333,1.33833333,0.34366667,0.19986667,123165496.68810987,Active,607,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00128,,0.5429,1.36876667,0.88953333,0.1607,0.1661,0.1468,19.497,15.858,30.666,34.305,0.439,0.96776667,0.5983,0.06536667,23400763.801458724,Active,593,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00129,,,2.04153333,1.75813333,0.60443333,0.64653333,0.5553,11.856,15.72,25.617,21.753,0.72753333,0.54696667,0.28826667,0.1432,127202739.10826091,,609,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00130,,0.5887,1.38043333,0.84773333,0.35556667,0.37336667,0.33463333,13.257,21.297,25.491,17.451,0.4273,0.8609,0.41156667,0.1191,3503839.060927456,Active,631,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00131,,,1.287,0.7733,1.2198,1.26106667,1.1698,13.542,15.783,25.179,22.938,0.75966667,0.69583333,0.5974,0.053,27014313.57502245,,777,0,2,3,1,0,1,1,1,1,1,2,0,3,0,3
B00132,,0.7261,1.28243333,0.6914,0.1367,0.14383333,0.4134,15.792,19.149,19.464,16.107,0.26523333,0.3351,0.33513333,0.0813,133870121.45706488,Active,797,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00133,,0.8058,0.9741,0.7703,0.17566667,0.18346667,0.17146667,9.303,12.258,27.693,24.738,0.29836667,3.68016667,0.45103333,0.52083333,113784887.76289158,Active,684,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00134,,0.5986,2.04163333,1.13783333,0.32813333,0.3437,0.32686667,12.102,15.054,26.568,23.616,0.8754,0.3702,0.4316,0.04483333,81455622.28182797,Active,684,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00135,,,1.8151,1.16736667,0.3442,0.30746667,0.2914,9.612,14.415,26.886,22.083,0.78903333,0.46046667,0.33246667,0.09293333,5241649.154010818,Active,642,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00136,,,3.07766667,2.06856667,0.52646667,0.56273333,0.45803333,12.48,15.573,25.146,22.053,1.04166667,0.3956,0.2965,0.1014,239864518.15447965,,728,0,1,2,0,0,0,1,1,1,1,1,0,3,0,2
B00137,,1.7135,1.1446,0.9286,0.1748,0.18053333,0.16653333,15.513,12.951,23.943,26.505,1.10946667,0.77946667,0.61386667,0.09,19014220.54831726,Active,689,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00138,,1.2803,0.67766667,0.4063,0.52203333,0.54583333,0.46146667,14.901,17.718,22.158,19.341,0.37056667,3.74056667,0.4396,0.20206667,9151621.734734254,Active,768,1,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00139,,,1.16556667,0.6173,0.7757,0.8075,0.72593333,12.279,16.863,24.552,19.968,0.48633333,0.82493333,0.48806667,0.13386667,2229964.7383154584,,698,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00140,,1.2171,1.1067,0.7945,0.37286667,0.15956667,0.31356667,14.034,8.565,27.891,33.36,0.38133333,1.53676667,0.3408,0.1527,295076078.83626264,Active,583,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00141,,,0.5046,0.348,0.9436,0.97566667,0.8882,10.884,20.244,32.592,23.232,0.28723333,4.54726667,0.58936667,0.5015,691534925.0648117,,631,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00142,,,1.54456667,0.9892,0.60786667,0.6394,0.53433333,17.151,12.72,14.01,18.441,0.38473333,0.7988,0.40063333,0.0388,169300133.75268084,Active,636,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00143,-4.9286,,2.5999,1.88393333,0.59586667,0.6366,0.57243333,15.387,13.584,31.359,33.162,0.7097,0.38486667,0.28893333,0.0539,4167845.6530690216,Active,596,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00144,,2.2244,0.74263333,0.65283333,0.2676,0.1889,0.24113333,11.562,14.142,11.538,8.958,0.33993333,5.20723333,0.32236667,0.71553333,55312082.42710472,Past due,658,2,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00145,-5.0302,0.2341,1.7333,1.04606667,0.38056667,0.403,0.33313333,11.664,17.922,20.517,14.259,1.26293333,0.6017,0.3381,0.1463,393469916.5185243,Active,716,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00145,-5.060499999999999,0.2341,1.7333,1.04606667,0.38056667,0.403,0.33313333,11.664,17.922,20.517,14.259,1.26293333,0.6017,0.3381,0.1463,393469916.5185243,Active,716,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00145,-5.0455,0.2341,1.7333,1.04606667,0.38056667,0.403,0.33313333,11.664,17.922,20.517,14.259,1.26293333,0.6017,0.3381,0.1463,393469916.5185243,Active,716,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00146,,,2.504,1.3699,0.49216667,0.5212,0.4736,13.185,23.586,14.256,3.855,1.05393333,0.44593333,0.341,0.07066667,89925266.220809,,744,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00147,,1.3805,1.23366667,0.94556667,0.50953333,0.47863333,0.4937,12.378,13.119,19.788,19.047,1.17096667,1.32916667,0.4341,0.19923333,11705727.93930601,Paid,742,1,2,3,0,0,0,1,1,1,1,1,1,3,0,3
B00148,,0.8908,1.3662,0.8571,0.1565,0.16563333,0.14133333,16.185,20.967,33.684,28.902,0.7391,0.7653,0.34323333,0.118,63444287.4230884,Active,685,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00149,,1.8315,1.51563333,0.83366667,0.52166667,0.54583333,0.46383333,9.684,9.684,20.793,20.793,0.95373333,0.85353333,0.4388,0.1669,15197984.599422691,Paid,813,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00150,,,0.88353333,0.63653333,0.3862,0.40603333,0.5631,12.912,22.494,24.825,15.243,0.1773,0.9433,0.37156667,0.01455,51171611.749479815,Active,625,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00151,,,1.0616,0.71886667,0.4003,0.12013333,0.35943333,8.7,16.746,22.254,14.208,0.2936,1.23046667,0.46996667,0.13486667,1309006.8808659213,Active,630,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00152,,1.0487,0.73606667,0.45223333,0.33073333,0.3423,0.31213333,7.047,16.689,25.134,15.492,0.4834,1.10766667,0.5726,0.07663333,5246604.413810357,Active,659,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00153,,0.91,1.06773333,0.6732,0.20036667,0.20853333,0.1886,11.235,22.752,28.134,16.617,0.40763333,0.97136667,0.49533333,0.07483333,57015835.28351773,Active,720,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00154,,,0.64236667,0.3928,0.29003333,0.29986667,0.27546667,8.343,16.764,17.751,9.33,0.39763333,2.1974,0.59256667,0.20416667,234187330.06760448,Active,700,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00155,,1.6567,2.19166667,1.53566667,0.756,0.79196667,0.7009,17.739,16.641,28.752,29.85,1.41913333,0.40996667,0.41806667,0.07443333,53343755.88241354,Active,743,1,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00156,,0.8642,0.86293333,0.35173333,0.3952,0.40806667,0.3696,11.595,10.098,13.083,14.58,0.68956667,1.83176667,0.59286667,0.0163,310551488.5464741,Past due,658,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00157,,,2.27906667,1.39066667,0.68706667,0.7258,0.65876667,18.372,16.965,17.379,18.786,1.0458,0.62776667,0.35043333,0.1404,38015005.650523655,,734,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00158,-5.1266,0.8164,2.32726667,1.62786667,0.57726667,0.60733333,0.55576667,13.056,12.486,30.15,30.72,1.01013333,0.4176,0.38193333,0.11916667,28819734.020764913,Active,651,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00159,,,0.7884,0.4116,1.02286667,1.0708,0.935,16.23,13.767,31.854,34.317,0.16746667,5.86426667,0.4244,1.1008,25114749.102272343,,674,0,2,3,1,0,0,1,1,1,1,2,2,3,0,2
B00160,-5.151,1.2921,1.2008,0.6828,0.1681,0.17643333,0.1533,11.859,21.117,13.197,3.939,0.34613333,0.94533333,0.40513333,0.15976667,1850048517.8169365,Active,545,1,2,3,0,0,0,1,1,1,1,2,0,3,0,0
B00161,,0.9755,2.45573333,1.67046667,0.4712,0.49236667,0.44976667,11.577,15.096,30.816,27.297,1.07736667,0.39043333,0.44376667,0.02533333,47063863.80654659,Active,755,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00162,,1.0116,2.78043333,1.69896667,0.63976667,0.67763333,0.53926667,14.688,19.314,39.453,34.827,0.93976667,0.39396667,0.33806667,0.04676667,40761053.27973134,Active,655,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00163,,0.7374,1.82656667,0.96676667,0.6754,0.7044,0.62683333,16.212,10.452,33.195,38.955,1.04116667,0.65733333,0.46536667,0.0443,7074227.677169454,Active,661,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00164,,0.9902,2.44486667,1.6338,0.50456667,0.52536667,0.47063333,16.608,12.288,26.97,31.29,0.87646667,0.4035,0.48476667,0.01706667,82334958.36430857,Active,698,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00165,,,1.10823333,0.7096,0.73983333,0.77966667,0.69463333,10.644,18.318,26.016,18.342,0.31083333,1.08986667,0.35986667,0.1484,96375953.3426274,,732,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00166,,,1.07936667,0.53196667,0.1881,0.16,0.1708,11.595,17.67,30.402,24.327,0.47566667,1.1059,0.3812,0.1776,24089133.52008279,Past due,703,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00167,-4.7273,1.4044,0.75213333,0.44616667,0.2462,0.25426667,0.23746667,15.315,11.43,25.647,29.532,0.23826667,1.33663333,0.60886667,0.1594,42316286.811800756,Active,800,1,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00167,-4.7653,1.4044,0.75213333,0.44616667,0.2462,0.25426667,0.23746667,15.315,11.43,25.647,29.532,0.23826667,1.33663333,0.60886667,0.1594,42316286.811800756,Active,800,1,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00167,-4.7283,1.4044,0.75213333,0.44616667,0.2462,0.25426667,0.23746667,15.315,11.43,25.647,29.532,0.23826667,1.33663333,0.60886667,0.1594,42316286.811800756,Active,800,1,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00168,,0.9114,2.449,1.37333333,0.6179,0.65263333,0.54263333,12.564,13.767,16.263,15.06,0.58833333,0.507,0.3547,0.10766667,82257581.29814564,Active,645,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00169,,1.1729,1.8176,1.3452,0.49563333,0.51506667,0.4771,11.718,13.77,35.268,33.216,3.255,0.9306,0.50613333,0.14256667,20340060.175913572,Active,588,1,2,3,0,0,0,1,1,1,1,0,0,3,0,1
B00170,,1.3416,1.5247,1.12846667,0.62556667,0.6567,0.5751,11.013,17.295,24.825,18.543,1.40743333,1.5943,0.40073333,0.0415,66397460.02846769,Paid,641,1,2,3,0,0,0,1,1,1,1,1,1,3,0,1
B00171,,1.3975,1.6713,1.21176667,0.3638,0.38826667,0.4963,7.641,16.011,15.633,7.263,0.31463333,0.49775,0.32953333,0.04955,43367484.41109309,Paid,674,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00172,,,1.47263333,0.95213333,0.46493333,0.49413333,0.43033333,12.642,12.498,30.54,30.684,0.2542,1.19826667,0.3141,0.2786,12989221.570980264,,785,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00173,,0.9902,0.5635,0.27346667,0.46443333,0.49036667,0.60145,18.111,13.809,31.404,35.706,0.13816667,2.53065,0.35473333,0.73085,222550256.72280812,Active,693,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00174,,1.4982,0.851,0.69123333,0.13453333,0.14283333,0.175,16.917,15.414,8.559,10.062,0.37186667,0.97785,0.34366667,0.0544,72042428.55179407,Active,719,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00175,-5.2547,1.112,1.80416667,0.94906667,0.48503333,0.51893333,0.60485,9.798,17.799,23.688,15.687,0.34156667,0.34925,0.2637,0.07385,60829805.564687885,Past due,712,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00175,-5.2386,1.112,1.80416667,0.94906667,0.48503333,0.51893333,0.60485,9.798,17.799,23.688,15.687,0.34156667,0.34925,0.2637,0.07385,60829805.564687885,Past due,712,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00176,,1.4275,2.47703333,1.775,0.83566667,0.59096667,0.7137,15.48,20.034,24.495,19.941,0.96576667,0.3984,0.34373333,0.08903333,19977648.098356456,Active,688,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00177,,0.801,1.4154,0.75226667,0.79926667,0.83476667,0.7668,10.989,13.131,16.407,14.265,0.9243,1.21933333,0.4523,0.20526667,42799350.91724496,Active,807,0,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00178,,1.8737,0.97386667,0.7375,0.29436667,0.30793333,0.29533333,14.346,15.429,22.665,21.582,0.4118,1.21586667,0.44303333,0.10963333,29984544.088271696,Active,675,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00179,,,0.97673333,0.66743333,0.92073333,0.43183333,0.79593333,11.052,17.52,11.526,5.058,0.22916667,1.1178,0.42363333,0.04896667,14500440.669435715,,591,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00180,,,1.22723333,0.92583333,0.7981,0.82556667,0.7837,11.094,19.095,24.633,16.632,0.44076667,0.88336667,0.5832,0.07436667,45769405.23732154,,592,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00181,,,0.85853333,0.60246667,1.0106,1.04536667,0.9622,10.287,15.237,13.803,8.853,0.31163333,1.7937,0.58216667,0.12776667,46093536.68054294,,673,0,2,3,1,0,0,1,1,1,1,2,1,3,0,2
B00182,,1.6832,0.6425,0.28396667,0.5855,0.60646667,0.56963333,15.546,17.37,19.779,17.955,0.38463333,29.4434,0.59096667,1.4714,414237717.4245621,Active,728,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00183,,,0.6523,0.2753,1.00186667,1.0369,0.94463333,10.713,13.749,13.293,10.257,0.637,1.38295,0.57066667,0.03255,70246998.79414715,,658,0,2,3,1,0,0,1,1,1,1,2,1,3,0,1
B00184,,1.0819,0.92893333,0.4045,0.43106667,0.1525,0.37393333,15.222,17.871,36.447,33.798,0.16323333,4.29076667,0.3408,0.11776667,4306073.028670129,Active,699,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00185,,,1.45336667,0.7212,0.78946667,0.82533333,0.74106667,11.595,22.446,19.242,8.391,0.66036667,0.86413333,0.44306667,0.0378,652560636.3449646,,705,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00186,,1.4742,1.01023333,0.7336,0.3688,0.38966667,0.34966667,12.72,18.903,14.361,8.178,0.2627,1.43016667,0.3422,0.23503333,58509068.68981976,Default,701,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00187,,1.2325,1.4161,0.91056667,0.3729,0.39443333,0.35976667,15.495,21.639,31.818,25.674,0.49,0.7412,0.3576,0.1383,6008657.97053327,Paid,690,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00188,,0.982,1.14303333,0.8055,1.19676667,1.254,1.17076667,18.561,9.816,14.706,23.451,0.97453333,91.61063333,0.4087,15.21523333,69619965.95765321,Active,726,0,2,3,1,0,1,1,1,1,1,2,2,3,0,2
B00189,,,2.01743333,1.03086667,0.4359,0.466,0.384,12.159,16.185,18.474,14.448,0.79426667,1.01583333,0.27906667,0.27066667,7832312.608581346,Active,670,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00190,-5.217099999999999,2.0456,2.1437,1.6081,0.37376667,0.3996,0.35183333,13.707,16.533,27.873,25.047,0.41823333,1.3946,0.30113333,0.05376667,6634329.565032853,Active,726,2,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00191,,1.5477,2.1851,1.33256667,0.4215,0.446,0.4058,10.233,21.36,26.07,14.943,0.40916667,0.6942,0.3464,0.03616667,1383099859.5473344,Default,722,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00192,,,1.64596667,0.92473333,0.45033333,0.47196667,0.40316667,15.072,14.364,20.442,21.15,0.7163,0.86686667,0.43093333,0.1188,23606766.720326673,Default,687,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00193,,0.5096,0.74146667,0.46203333,0.37896667,0.39716667,0.56775,14.511,17.691,36.879,33.699,0.18223333,0.9227,0.43553333,0.06075,11277260.579118066,Active,749,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00194,,1.1466,1.50506667,1.251,0.2269,0.23713333,0.21726667,11.73,13.524,19.335,17.541,1.2959,0.85563333,0.45206667,0.02516667,6538649.857846978,Active,608,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00195,,1.2883,1.139,0.8356,0.35493333,0.3716,0.32766667,13.539,11.211,35.292,37.62,0.66693333,4.1196,0.43423333,1.18603333,12459623.59957848,Active,766,1,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00196,,,2.65236667,1.61866667,0.7204,0.75433333,0.71303333,11.367,19.29,18.948,11.025,0.99926667,0.4085,0.4302,0.0108,145559873.23414648,,723,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00197,-4.7475,1.2257,1.03136667,0.70963333,0.1709,0.1768,0.16233333,16.29,13.365,25.809,28.734,0.71976667,0.75106667,0.57956667,0.15236667,32275902.278967887,Paid,740,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00197,-4.734,1.2257,1.03136667,0.70963333,0.1709,0.1768,0.16233333,16.29,13.365,25.809,28.734,0.71976667,0.75106667,0.57956667,0.15236667,32275902.278967887,Paid,740,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00198,,1.7589,1.8115,0.9315,0.4926,0.52323333,0.4341,14.85,21.759,33.588,26.679,0.39613333,1.72476667,0.31256667,0.34346667,62410541.51653474,Paid,652,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00199,,1.7937,1.29746667,0.80496667,0.58223333,0.60706667,0.56693333,14.091,23.886,21.348,11.553,0.37846667,1.41003333,0.4701,0.02053333,96908823.72800311,Active,798,1,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00200,,1.1116,1.55696667,0.97423333,0.48793333,0.51796667,0.42223333,8.583,15.687,27.432,20.328,0.46153333,1.7517,0.3245,0.38566667,92550876.47012022,Active,678,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00201,,2.5829,2.02403333,1.2259,0.5,0.52903333,0.45376667,14.022,18.96,8.694,3.756,0.6084,0.6613,0.33853333,0.048,270571619.2448566,Paid,815,2,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00202,,0.6318,1.4196,0.9498,0.6239,0.53563333,0.57676667,16.389,11.331,26.286,31.344,0.75896667,1.18986667,0.34853333,0.27926667,7917327.644078798,Active,675,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00203,,,1.8712,1.2954,0.83203333,0.8657,0.78923333,15.603,16.008,26.817,26.412,1.72746667,0.5046,0.4956,0.10796667,31159907.7762104,,702,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00204,,,1.42256667,1.12493333,0.40883333,0.19443333,0.5508,11.25,13.713,17.391,14.928,0.2394,0.5202,0.40276667,0.0494,24427990.193748254,Active,678,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00205,,,1.7654,1.0335,0.16743333,0.17526667,0.1594,13.941,17.514,15.447,11.874,0.79823333,0.5927,0.4284,0.12446667,84304000.06682464,Active,752,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00206,,1.4957,0.759,0.58056667,0.14596667,0.15263333,0.21185,10.602,15.666,24.888,19.824,0.65503333,0.6174,0.44856667,0.09835,28953828.50694376,Paid,734,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00207,,,2.3633,1.54833333,0.66163333,0.6964,0.63543333,20.775,21.651,18.555,17.679,0.5866,0.51233333,0.3798,0.03136667,3244175.296815972,Active,730,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00208,,0.7373,0.90093333,0.45396667,0.3409,0.36436667,0.4497,16.692,15.333,17.169,18.528,0.1651,1.05045,0.3117,0.12745,128177609.55414388,Past due,621,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00209,,,2.67913333,1.43523333,0.7311,0.78316667,0.65496667,14.226,11.169,29.61,32.667,1.3835,0.4218,0.2886,0.08663333,20917710.4224353,Default,809,0,2,3,0,0,0,1,1,1,1,1,0,3,0,4
B00210,,1.056,2.83036667,1.99926667,0.37513333,0.0,0.32146667,15.468,18.54,24.207,21.135,0.63383333,0.45726667,0.37756667,0.07156667,156685163.38754416,Active,850,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00211,,,1.0699,0.62636667,0.43966667,0.47106667,0.37246667,17.961,19.596,16.56,14.925,0.33153333,1.21196667,0.29013333,0.1775,38078873.497626685,Active,598,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00212,,,1.37833333,1.13826667,0.187,0.19526667,0.2687,10.242,14.802,15.729,11.169,0.43766667,0.4618,0.4478,0.07815,82695731.80822307,Active,668,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
